"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"SunGard to Spin Off Data Recovery Unit  NEW YORK (Reuters) - SunGard Data Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SDS.N target=/stocks/quickinfo/fullquote""&gt;SDS.N&lt;/A&gt; on  Monday said it would spin off its data recovery business,  sending its stock up 11 percent to a four-month high.","SunGard to Turning Off Info Recaptured Flats  NOUVELLE YORK (Reuters) - SunGard Details Blueprints Inc. &lt;A HREF=""www://www.capitalism.reuters.com/FullQuote.aspx?ticker=SDS.N target=/stocks/quickinfo/fullquote""&gt;SDS.p&lt;/para&gt; on  Mon declare it would spin off its particulars recaptured businessmen,  despatch its stocks up 11 n to a four-month gao.",0.0002174973487854004,0.0002829432487487793,2.0,2.0,2.0,578.0,"Failed"
"Flight Diverted to UK After Bomb Threat A Singapore Airlines passenger jet from Frankfurt to New York was diverted to Manchester Airport in northern England on Monday after a bomb threat that police said may have been a hoax.","Airborne Abducted to UK If Detonated Jeopardizes paras Maurizio Aeronautical voyages jet from Frankfurt to New York was rerouted to Middlesbrough Airport in northern England on Monday after a bomb jeopardizes that police said may have been a kidding.",0.0005620121955871582,0.5637915730476379,0.0,3.0,0.0,424.0,"Successful"
"Small office / Home office Wi-Fi device finds hotspots More and more venues are becoming hotspots. Using the wireless 802.11x protocol better known as Wi-Fi, these hotspots can be found in airports, libraries, coffeehouses, restaurants, shopping ","Scant salle / Home bureau Wi-Fi device finds hotspots Higher and more venues are was hotspots. Employment the wireless 802.11x protocol better conceded as Wi-Fi, these hotspots can get found in airports, libraries, coffeehouses, dinners, acquires ",0.001089930534362793,0.5323116779327393,3.0,2.0,3.0,273.0,"Successful"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.6012327075004578,0.6012327075004578,3.0,3.0,2.0,1.0,"Skipped"
"OPM Delving Deeper Into Employees #39; Backgrounds which sets hiring and employment standards for the government -- is reviewing its employees to ensure that they are suitable for jobs involving the  quot;public trust.","OPM Delving Deeper Into Employees #39; Backgrounds which sets hiring and employment standards for the government -- is reviewing its employees to ensure that they are suitable for jobs involving the  quot;public trust.",0.9997413158416748,0.9997413158416748,2.0,2.0,3.0,1.0,"Skipped"
"Rijkaard - has suffered Edmilson blow Barcelona have been stunned by the news that Brazilian centre-half Edmilson will be out of action for at least six months with a knee injury.","Rijkaard - possessed piloted Edmilson blow Barcelona have been stunned by the news that Brazilian centre-half Edmilson readiness constituted out of operation for at least eight months with a fibula wounded.",0.0001010894775390625,0.9505677223205566,1.0,0.0,1.0,209.0,"Successful"
"Car bombs strike Baghdad At least 10 people were killed and 76 injured when one exploded near an army recruitment centre outside the top-security Green Zone housing Iraq #39;s interim government and the US Embassy.","Automobiles shattering bombing Baghdad Among least 10 countries were mortality and 76 infections when one eruption around an solider enrollment coeur outdoors the top-security Environmentalist Minefields room Baghdad #39;s intermediary vlado and the US Ambassadors.",0.0009020566940307617,0.44961345195770264,0.0,0.0,0.0,639.0,"Failed"
"IRS Demands FICA from Chili's Owner  NEW YORK (Reuters) - Brinker International Inc. which  operates the Chili's restaurant chain, on Monday said it  received a demand from the U.S. Internal Revenue Service  regarding the company's share of FICA taxes on unreported tips  of \$31.4 million during 2000 to 2002.","IRS Demands FICA from Chili's Homeowner  NEW YORK (Reuters) - Brinker Planetary Inc. which  administers the Chili's eating handcuffing, on Monday confirmed it  recieve a demand from the U.S. Internal Salaries Department  regarding the company's currency of FICA taxes on unlicensed counseling  of \$31.4 million during 2000 to 2002.",0.00023037195205688477,0.5792664289474487,2.0,3.0,2.0,469.0,"Successful"
"SpaceShipOne Wins X Prize Scaled Composites #39; SpaceShipOne broke the 100-km barrier for the second time, satisfying the conditions to win the \$10 million X Prize.","SpaceShipOne Wins X Prize Escalate Composites #39; SpaceShipOne trashed the 100-km aqaba for the second time, satisfying the conditions to win the \$10 million tenth Prize.",0.008551418781280518,0.5307447910308838,3.0,0.0,3.0,132.0,"Successful"
"Top Court Upholds Visa, MasterCard Ruling  WASHINGTON/NEW YORK (Reuters) - The Supreme Court on Monday  let stand a ruling that the Visa and MasterCard credit card  associations violated U.S. antitrust law by barring member  banks from issuing credit and charge cards on rival networks  owned by American Express Co. and Morgan Stanley.","Top Court Upholds Visas, MasterCard Administrator  DC/NEW YORK (Reuters) - The Supreme Court on Fri  licence withstand a sentence that the Visa and amex appropriation mapping  panel violated U.S. antitrust lege by barring member  coasts from broadcasting credit and charge cards on unfriendly networks  owned by American Explicit Commander. and Morgan Stanley.",0.00018674135208129883,0.754698634147644,2.0,3.0,2.0,465.0,"Successful"
"Video Shows Militants Killing Iraqi from Italy, Turk  BAGHDAD (Reuters) - Islamic militants distributed a video  in Iraq on Monday showing the killings of two men who  identified themselves as an Italian of Iraqi origin and a Turk.","Videos Expo Warrior Die Pentagon from Milano, Turkish  AFGHANIS (Newsday) - Muslims shooters dispensed a soundtrack  in Pentagon on Nowadays outlining the killings of three mankind who  remarked themselves as an Veneto of Najaf origins and a Turkic.",0.0005522370338439941,0.6171364188194275,0.0,3.0,0.0,650.0,"Successful"
"Iraq video shows 'hostage deaths' A video is released which apparently shows the killing of  two hostages in Iraq, while two others are released.","Pentagon video shows 'hostage deaths' another videos is unlocking which patently visualize the carnage of  two imprisoned in Afghanis, while two others are liberating.",0.00034558773040771484,0.5798122882843018,0.0,3.0,0.0,327.0,"Successful"
"Turkey defiant over EU accession Turkey's foreign minister says the EU should not attach conditions to Turkey's bid to start membership talks.","Turkey compete over EU accession Turkey's foreign cabinet says the EU should not attach conditions to Turkey's bid to inception affiliations talks.",0.0006272196769714355,0.5162479877471924,0.0,2.0,0.0,143.0,"Successful"
"Navy streamlines NMCI contract Officials at the Navy and contractor EDS said they have reached an agreement to revise performance measurements on the Navy Marine Corps Intranet contract, which EDS called a critical step toward billing NMCI seats on a 100 percent basis.","Navy streamlines NMCI contract Officials at the Navy and contractor EDS said they have reached an agreement to revise performance measurements on the Navy Marine Corps Intranet contract, which EDS called a critical step toward billing NMCI seats on a 100 percent basis.",0.9700145721435547,0.9700145721435547,2.0,2.0,3.0,1.0,"Skipped"
"Reeling Pack sends McKenzie to New Orleans Green Bay #39;s front office apparently had seen enough of cornerback Mike McKenzie. His holdout and mystery hamstring injury, which had kept him out of the past ","Gasping Pack conveyed mackenzie to New Orleans Green Bay #39;s newsweek offices reportedly hectares estimated enough of touchdowns Michel mackenzie. It holdout and confidentiality gluteus jeopardize, which ai deducted him out of the precedents ",6.103515625e-05,0.9897713661193848,1.0,2.0,1.0,523.0,"Successful"
"Cox brings VoIP service to more cities Company also plans to launch a business-class Net phone service in Roanoke, Va., as cable providers battle to gain market share.","Cox brings VoIP service to more mayors Firm also regime to launch a business-class Net phone service in Roanoke, Va., as cable subcontractors battle to gain market share.",0.007516920566558838,0.5253981351852417,3.0,2.0,3.0,165.0,"Successful"
"Lockheed Martin led group wins 3 billion dollar US Postal Service &lt;b&gt;...&lt;/b&gt; OWEGO, United States : A group of technology and telecommunications heavyweights led by Lockheed Martin Corp has won a potential three billion dollar contract from the US Postal Service to revamp its vast data communication networks, Lockheed Martin said.","Lockheed Martinis led group wins 3 billion dollar US Postal Service &lt;b&gt;...&lt;/b&gt; OWEGO, United States : A group of technology and telecommunications juggernaut conducted by Lockheed Martin Corp has won a potential three billion dollar contract from the US Postal Service to revamp its vast data communication networks, Lockheed Martin said.",0.019897639751434326,0.5466218590736389,2.0,3.0,2.0,126.0,"Successful"
"Peoplesoft Revenues To Beat Expectations (NewsFactor) NewsFactor - PeopleSoft (Nasdaq: PSFT) said on Monday that quarterly revenues would beat Wall Street's expectations, due to an increase in the number of customers making large orders for its enterprise-application software.","Peoplesoft Dividend To Swept Prospects (NewsFactor) NewsFactor - PeopleSoft (Amex: PSFT) indicates on Wed that quarterly comeback would rhythm Wall Street's prospects, due to an increase in the figure of shoppers manufactures large instructions for its enterprise-application software.",0.000648200511932373,0.517822802066803,3.0,2.0,3.0,506.0,"Successful"
"Taking Advantage of the Terminally Stupid Would you pay \$4 for something that, at best, is worth a dime? Concord Communications shareholders would.","Taking Advantage of the Terminally Stupid Would you pay \$4 for something that, at best, is worth a dime? Concorde Communications shareholders would.",0.0005869865417480469,0.9997704029083252,2.0,0.0,2.0,31.0,"Successful"
"Chiefs Have Opportunity to Get Back on Track Kansas City needs a win in the worst way. Thats obvious but tonight they face a tough Baltimore Ravens team that has as many question marks as our hometown Chiefs.","Principals Possess Expectations to Reach Homecoming on Trace Oklahoma Ciudad calls a win in the worst methods. Theyre recognizable but today they overcome a stark Baltimore Titans squad that is as different themes commemorate as our hometown Ringleader.",7.152557373046875e-05,0.01672351360321045,1.0,1.0,1.0,904.0,"Failed"
"Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters) Reuters - Israeli soldiers shot and killed a\Palestinian gunman on Monday as he approached a military\outpost near a Jewish settlement in the southern Gaza Strip, a\military source said.","Jewish Solider Died Nablus Gunman in Gang -Armies (Newsday) Newsday - Hebrew wrestlers assassination and dying a\Palestinian hitter on Domingos as he approached a military\citadel beside a Bible solved in the sud Gaza Zoning, a\troops fuentes mention.",0.00036323070526123047,0.6624413132667542,0.0,1.0,0.0,574.0,"Successful"
"Halliburton Set for Spotlight in VP Debates (Reuters) Reuters - A name likely to come up in\Tuesday's vice presidential debate is Halliburton, the Texas\company once run by Dick Cheney that Democrats say is an\example of cronyism because of its lucrative Iraq deals.","Halliburton Set for Spotlight in VP Debated (Reuters) Reuters - A name likely to come up in\Tuesday's vice presidential debate is Halliburton, the Texas\company once run by Dick Cheney that Democrats say is an\example of cronyism because of its lucrative Iraq deals.",0.05930638313293457,0.8544065356254578,0.0,2.0,0.0,88.0,"Successful"
"Air Canada shares Shares of the new Air Canada pushed higher as they began trading today, gaining more than 25 percent from their issue price of \$20.","Aria Canada percentage Share of the new Airspace Canada pushed higher as they began trading sonntag, gaining more than 25 percent from their issue price of \$20.",0.00029772520065307617,0.8167281150817871,2.0,3.0,2.0,192.0,"Successful"
"UPDATE 4-Court #39;s cards ruling to aid MBNA, American Express The Supreme Court on Monday let stand a ruling that the Visa and MasterCard credit card associations violated US antitrust law by barring ","UPDATE 4-Court #39;s cards ruling to aid MBNA, America Express The Akbar Courtyard on Monday authorised stand a governors that the Visas and MasterCard credit cards factions violated US antitrust loi by forbid ",0.0003142356872558594,0.7808747887611389,2.0,0.0,2.0,359.0,"Successful"
"Apple releases Security Update 2004-09-30 (MacCentral) MacCentral - Apple on Monday released Security Update 2004-09-30, which fixes two AFP Server and CUPS issues as well as problems with NetInfoManager, postfix and the ServerAdmin component in Mac OS X Server v10.2.8 and v10.3.5. In addition, a QuickTime heap buffer overflow problem that could allow someone to execute code hidden in a BMP has been repaired. The CUPS and QuickTime fixes apply to Mac OS X v10.3.5 and v10.2.8 as well as the Server versions of each while the others apply only to the user and Server editions of v10.3.5.","Pommes emission Ensured Refurbished 2004-09-30 (MacCentral) MacCentral - Quiche on Domingo broadcast Security Freshen 2004-09-30, which mended three AFP Servant and COUPE asia as well as problems with NetInfoManager, postfix and the ServerAdmin factored in Eam OS X Severs v10.2.8 and v10.3.5. In extras, a QuickTime mantel pad swamped problem that could enables capita to exert codes concealed in a BMP had been repaired. The DRINKS and QuickTime fixes runs to Mac OS X v10.3.5 and v10.2.8 as well as the Server copied of each while the others apply only to the customer and Waiter publishes of v10.3.5.",0.00021952390670776367,0.5078186988830566,3.0,0.0,3.0,933.0,"Successful"
"South Seas Islands Pin Future on Geotourism The Cook Islands receive more tourists per capita than any other South Pacific destination. Now authorities are revamping their tourism strategy to focus on preservation.","South Seas Islands Pin Future on Geotourism The Loaf Islands receive more tourists per capita than any other South Pacific destination. Still administrations are revamping their tourism strategy to focus on safeguards.",0.00973522663116455,0.6853994727134705,3.0,0.0,3.0,145.0,"Successful"
"Briton Charged With Plotting Bomb Attack WASHINGTON - U.S. authorities brought charges Monday against a British man they contend conspired with admitted al-Qaida member Richard Reid to use shoe bombs to blow up planes in midair...","Briton Burden With Plotting Strikes Attacking SPOKANE - liu.S. authorities given royalty Yesterday against a British mankind they counter conspired with acknowledgment al-Qaida limbs Richie Reid to use footwear bombs to blowup up flight in airbase...",0.00020891427993774414,0.7201292514801025,0.0,1.0,0.0,585.0,"Successful"
"Flash memory abounds in PalmOne #39;s Tungsten T5 PalmOne Inc. unveiled a new version of its Tungsten-class personal digital assistant Monday that is designed to protect data even when the device #39;s battery dies.","Flash reminiscences abounds in PalmOne #39;s Halide T5 PalmOne Inc. unveiled a new version of its Tungsten-class personal digitized workers Saturday that is designed to upheld stats even when the device #39;s battery dies.",0.0002250075340270996,0.7614766359329224,3.0,2.0,3.0,178.0,"Successful"
"IBM unveils notebook with fingerprint reader IBM on Monday introduced a biometric notebook computer with an integrated fingerprint reader,which it says can recognize the user of the computer.","IBM disclosed notebook with impressions reader IBM on Monday introduced a biometric notebook computer with an mainstream impressions reader,which it says can recognize the customer of the computer.",0.0011878013610839844,0.5169430375099182,3.0,2.0,3.0,130.0,"Successful"
"It #39;s Time for Tech Firms to Bet on Growth Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices. There #39;s a joke going around that our lives have become so boring that we #39;ve taken up watching people play cards on TV.","It #39;s Time for Technology Firms to Bet on Growth Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices. There #39;s a joke going around that our lives have become so boring that we #39;ve taken up watching people play cards on TV.",0.21384799480438232,0.5514549016952515,3.0,2.0,3.0,62.0,"Successful"
"Sosa exits before game, angering management When his Cubs teammates were taking the field Sunday for the final game of the season, Sammy Sosa already had taken off. And now it is possible Sosa has played his final game as a Cub.","Vasconcelos exit before playing, angering administrations Once his Soriano teammates were passed the field Friday for the ended games of the seasons, Sammy Fonseca already have carried off. And now it is unlikely Sosa had played his finale game as a Cub.",0.00010085105895996094,0.004143774509429932,1.0,1.0,1.0,594.0,"Failed"
"UN calls emergency meeting over Israeli onslaught The UN Security Council called an emergency meeting Monday at the request of Arab nations to consider a resolution demanding an immediate halt to a major Israeli offensive in the northern Gaza Strip.","UN calls emergency meeting over Israeli onslaught The INTERNATIONAL Insured Governmental called an urgency meeting Monday at the request of Arab state to deem a decision wondering an urgent suspend to a gros Israeli desecrating in the irish Gaza Strip.",0.00029581785202026367,0.8759045004844666,0.0,2.0,0.0,488.0,"Successful"
"Supreme Court turns down  #39;Do Not Call #39; case SUPREME COURT - The Supreme Court is refusing to hear a challenge to the federal do-not-call telephone registry. Telemarketers have been trying to invoke free-speech rights to do away with the ban on unwanted phone solicitations.","Supreme Court turns down  #39;Do Not Call #39; examples SUPREME COURT - The Haut Court is refusing to auditory a challenge to the federal do-not-call telephone registry. Telemarketers have been trying to invoke free-speech rights to do away with the ban on unwanted phone solicitations.",0.004940509796142578,0.569073498249054,2.0,3.0,2.0,167.0,"Successful"
"Xamlon looks to beat Microsoft to the punch This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Software engineer and entrepreneur Paul Colton thinks he can beat Microsoft by taking a page from its play book--literally.","Xamlon looks to defeat Microsoft to the puncture This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Software engineer and entrepreneur Paul Colton thinks he can beat Microsoft by taking a page from its play book--literally.",0.01912510395050049,0.5369782447814941,3.0,2.0,3.0,118.0,"Successful"
"Judge Challenges EU Position on Microsoft (Reuters) Reuters - A top European Union judge\challenged the EU executive's reasoning in its antitrust court\battle with Microsoft Corp. Friday, questioning why it opposed\the U.S. software giant's setting industry standards.","Judge Challenges EU Position on Microsoft (Reuters) Reuters - A top European Union judge\challenged the EU executive's reasoning in its antitrust court\battle with Microsoft Corp. Friday, questioning why it opposed\the U.S. sw giant's setting industry standards.",0.28065502643585205,0.6936601400375366,3.0,2.0,3.0,42.0,"Successful"
"Voters Flock to Register by Deadline In a glimpse of what the nation might see a month from now, people lined up at election offices and caused parking lot traffic jams as voter registration deadlines fell Monday in more than a dozen states.    Many officials reported record numbers of new voters, some said they were overwhelmed, and allegations were already flying about fraud and the disqualification of some voters' applications...","Electorate Flock to Register by Deadline In a glimpse of what the nation might see a month from now, people lined up at election offices and caused parking lot traffic jams as voter registration deadlines fell Monday in more than a dozen states.    Many officials reported record numbers of new voters, some said they were overwhelmed, and allegations were already flying about fraud and the disqualification of some voters' applications...",0.3318369388580322,0.710351824760437,0.0,3.0,0.0,89.0,"Successful"
"Brewers introduce prospective buyer Milwaukee, WI (Sports Network) - Mark L. Attanasio was introduced as next owner of the Milwaukee Brewers on Monday. Attanasio, an investor from Los Angeles, is planning on buying the team from the family of Commissioner Bud Selig.","Brewery introduce conceivable shoppers Hartford, WI (Leisure Networks) - Mark L. Attanasio was deposited as next owner of the Milwaukee Brewers on Wed. Attanasio, an investor from Los Angeles, is programming on shopping the groups from the family of Commissioner Bud Selig.",6.198883056640625e-05,0.5529045462608337,1.0,2.0,1.0,393.0,"Successful"
"Spielman Defends Decisions With Dolphins (AP) AP - Miami Dolphins general manager Rick Spielman watches home games from the owner's box, which would be the best seat in the house if the team was better.","Spielman Defends Sentences With Dolphin (PA) AP - Tallahassee Dauphin general headmaster Randy Spielman wristwatch homes games from the owner's sidebar, which would ai the best encirclement in the house if the team was stronger.",7.748603820800781e-05,0.6754679679870605,1.0,3.0,1.0,290.0,"Successful"
"Brewers Officially Introduce Team Buyer (AP) AP - The Milwaukee Brewers officially introduced Los Angeles investor Mark Attanasio on Monday as the buyer of the ballclub.","Brewery Solemnly Introduce Machines Buyer (HECTARE) ACRES - The Milwaukee Brewers formally introduced Los Angeles investor Mark Attanasio on Monday as the retailer of the ballclub.",6.29425048828125e-05,0.6796324253082275,1.0,2.0,1.0,112.0,"Successful"
"France criticizes Iraq hostage mediators France has criticized unofficial negotiators for complicating release efforts for two French hostages held in Iraq, the BBC reported Saturday.","Francy convicting Baghdad abducted mediators France hectares criticizing unofficial bartering for complicating release interventions for three Spanish abducted organizing in Afghanis, the BBC reporting Shabbat.",0.00022798776626586914,0.005267620086669922,0.0,0.0,0.0,496.0,"Failed"
"Court Weighs Legal Rights of Mich. Poor (AP) AP - With backing from two-fifths of all states, Michigan asked the Supreme Court on Monday to whether a state can refuse to pay for appeals by indigent defendants who plead guilty to crimes.","Backyard Weighs Legal Rights of Mich. Poor (AP) HAD - With backing from two-fifths of all states, Michigan asked the Supreme Court on Monday to whether a state can refuse to pay for appeals by indigent defendants who plead guilty to crimes.",0.00045055150985717773,0.9436487555503845,0.0,1.0,0.0,66.0,"Successful"
"UN Signs Pact with New World Court Opposed by U.S.  UNITED NATIONS (Reuters) - The United Nations signed a  cooperation agreement on Monday with the new International  Criminal Court, despite objections to the tribunal from the  United States.","WORLDWIDE Signs Pact with Ny World Court Inverse by U.S.  UNITED NATIONS (Reuters) - The United Nations signed a  cooperation agreement on Monday with the ny International  Delinquency Court, despite objections to the tribunal from the  United States.",0.0004673004150390625,0.5303540229797363,0.0,2.0,0.0,167.0,"Successful"
"ESPN.com news services Six months ago, Scottie Pippen issued a  quot;This is probably it for me quot; declaration, that last season was looking more and more like his last in an NBA uniform.","ASPEN.com columnist utilities Seis months lately, Pippen Deron diffusion a  quot;These is patently it for me quot; report, that previous season was chasing more and more iike his former in an LAKERS united.",6.687641143798828e-05,0.9940320253372192,1.0,2.0,1.0,304.0,"Successful"
"PeopleSoft down on testimony, forecast Investors react to a disappointing earnings projection and to testimony that dampens hopes of negotiations with Oracle.","PeopleSoft down on testimony, forecast Investors react to a disappointing earnings projection and to testimony that dampens hopes of negotiations with Oracle.",0.835529625415802,0.835529625415802,2.0,2.0,3.0,1.0,"Skipped"
"New Siebel Chief Outlines Chapter 2 For CRM Vendor After 10 years of focusing on product development and delivery, CEO Michael Lawrie says Siebel had to recognize that technology is only one part of the CRM equation.","New Siebel Chief Outlines Chapter 2 For CRM Vendor After 10 years of focusing on product development and delivery, CEO Michael Lawrie says Siebel had to recognize that technology is only one part of the CRM equation.",0.9708875417709351,0.9708875417709351,3.0,3.0,2.0,1.0,"Skipped"
"Gordon Cooper, NASA Mercury Pioneer, Dies LOS ANGELES - Gordon Cooper, who was the youngest and perhaps cockiest member of the original Mercury astronauts and set the space endurance record that helped clear the way for the first moon landing, has died. He was 77...","Gordon Cooper, NASA Mercury Pioneer, Dies LOS THE - Dale Coop, who was the youngest and perhaps cockiest member of the original Mercury astronauts and set the space endurance record that helped clear the way for the first moon landing, has died. He was 77...",0.00020772218704223633,0.8681701421737671,0.0,3.0,0.0,71.0,"Successful"
"Ex PeopleSoft chief admits lying to analysts WILMINGTON: The former chief executive of PeopleSoft, who was fired last week, said he lied to Wall Street analysts last year about the impact of Oracle #39;s hostile bid on the company #39;s business.","Ex PeopleSoft chief admits iie to analysts WILMINGTON: The former chief implementing of PeopleSoft, who was fired last week, said he reside to Wails Footpath analysts last year about the consequence of Oracle #39;s hostile bid on the company #39;s business.",0.0007748603820800781,0.7792689800262451,2.0,3.0,2.0,175.0,"Successful"
"Revamped Tungsten hangs on to data update PalmOne on Monday introduced a handheld computer that holds on to data even when the battery runs down, as part of a revamping of its mobile-device lineup.","Revamped Tungsten frozen on to stats upgraded PalmOne on Saturday introduced a handheld apparatus that inmate on to statistics even when the batt administering down, as share of a revamping of its mobile-device lineup.",0.0002587437629699707,0.5449866056442261,3.0,2.0,3.0,248.0,"Successful"
"Moose bullish about chances This is Mike Mussina #39;s fourth postseason here, so he knows the drill. He understands that all of his bad memories of his disappointing season -- the Japan trip, his early-season struggles and ","Moose bullish about possibility This is Kevin Mussina #39;s sixth postseason here, so he know the prospecting. His appreciate that all of his defective memoirs of his nagging seasons -- the Kanagawa passengers, his early-season disputing and ",5.650520324707031e-05,8.809566497802734e-05,1.0,1.0,1.0,432.0,"Failed"
"Rebels kill dozens in Indian unrest India #39;s restive north-east is reeling from one of its bloodiest waves of violence in years. Bombings over the weekend left more than 60 dead and 140 injured.","Putsch kill scoring in Indian uneasiness Andes #39;s restive north-east is reeling from one of its bloodiest waves of violence in years. Bombings over the weekend letting more than 60 dead and 140 injured.",0.00033533573150634766,0.7017168998718262,0.0,1.0,0.0,108.0,"Successful"
"Web Snags Right Demographic (washingtonpost.com) washingtonpost.com - In 1996, the Internet was a curiosity for most, the record labels were swollen with cash from CD sales, and R.E.M.'s ""New Adventures in Hi-Fi"" could only add to that hoard. Critics and fans drooled for the alt-rockers' follow-up to their last two hit albums, and the media counted down the days until the CD hit stores in September of that year.","Lnternet Improprieties Legislation Public (washingtonpost.com) washingtonpost.com - In 1996, the Website was a extravagant for most, the archival labels were expansion with finances from DC sold, and R.E.M.'s ""Nueva Adventures in Hi-Fi"" could only inserted to that hoard. Criticising and supporters drooled for the alt-rockers' follow-up to their last two hit albums, and the presse enrolled down the tiempo until the DISC knocked stockpiled in Janeiro of that anniversary.",0.00023287534713745117,0.5185121297836304,3.0,0.0,3.0,631.0,"Successful"
"U.S. Seeks Reconciliation with Oil-Rich Venezuela  SAO PAULO, Brazil (Reuters) - The United States said on  Monday it will seek better ties with oil-rich Venezuela in the  clearest sign since President Hugo Chavez won a recall  referendum in August that Washington is looking for  reconciliation with the firebrand populist.","U.S. Seeks Reconciliation with Oil-Rich Venezuela  SAO PAULO, Brazil (Reuters) - The United States said on  Monday it will seek better ties with oil-rich Venezuela in the  clearest sign since President Hugo Chavez won a recall  referendum in August that Washington is looking for  reconciliation with the firebrand populist.",0.882133960723877,0.882133960723877,2.0,2.0,0.0,1.0,"Skipped"
"Venezuela Seeking Arms, Perhaps MiG-29s &lt;p&gt;&lt;/p&gt;&lt;p&gt; CARACAS, Venezuela (Reuters) - Venezuela is looking to buyarms to strengthen its military capability and Russian MiG-29fighters are among the options being evaluated, a seniorofficer said on Monday.&lt;/p&gt;","Venezuela Researching Howitzer, Perhaps MiG-29s &lt;p&gt;&lt;/p&gt;&lt;p&gt; CARACAS, Venezuela (Newsday) - Venezuela is excavations to buyarms to growing its serviceman prerogatives and Ruble MiG-29fighters are among the alternatives being evaluated, a seniorofficer said on Nowadays.&ensign;/phosphorus&gt;",0.0002529025077819824,0.6569861173629761,0.0,3.0,0.0,310.0,"Successful"
"Cards won #39;t overlook Dodgers The last time Tony La Russa managed a postseason series against the Dodgers, his club was an Oakland juggernaut that dominated the regular season with 104 victories.","Murals won #39;t fails Mattingly The final times Tony Loos Russa run a postseason series against the Cardinals, his nadi was an Denver monumental that prevailed the traditional season with 104 feats.",6.330013275146484e-05,0.00264894962310791,1.0,1.0,1.0,419.0,"Failed"
"Texans follow Astros #39; lead The News sports editor. HOUSTON - The Houston Astros weren #39;t the only team in the Bayou City toasting a watershed achievement Sunday afternoon.","Astros follow Astros #39; guiding The News leisure editorials. HOUSTON - The Houston Lohse weren #39;t the only accoutrements in the Fenway Township toasts a cisterns earns Weekends overnight.",6.115436553955078e-05,0.8058319091796875,1.0,2.0,1.0,366.0,"Successful"
"US soldiers in Iraq murder probe Four soldiers are charged with the murder of an Iraqi general who died in custody in Iraq, the US army says.","WE soldiers in Pentagon killin probe Four wrestlers are accuses with the murder of an Pentagon brett who died in custody in Iraq, the US army says.",0.0005128383636474609,0.6959784030914307,0.0,1.0,0.0,204.0,"Successful"
" #39;Kind of a creepy thing #39;: Clues to human origins turn up in head &lt;b&gt;...&lt;/b&gt; Lice genes have been a head-scratcher for experts in human origins who now suspect that we humans picked up some parasites from our more primitive ancestors."," #39;Kind of a creepy gimmick #39;: Clues to human provenance turn up in leiter &lt;d&gt;...&lt;/b&gt; Lice inherited ha been a head-scratcher for specialise in human parentage who now accusing that we volk picked up some parasites from our more rudimentary dads.",0.0004668235778808594,0.5712230205535889,3.0,1.0,3.0,332.0,"Successful"
"Insurgents target Green Zone Insurgents exploded two car bombs at the gates of the main US-Iraqi headquarters in Baghdad and near major hotels Monday, killing at least 21 people and wounding 96.","Shooters target Green Arena Shooters exploded two car bombs at the gates of the important US-Iraqi ac in Iraq and near major radisson Mondays, killing at least 21 people and injury 96.",0.0007568597793579102,0.5397210121154785,0.0,1.0,0.0,319.0,"Successful"
"Feds kick off digital TV consumer campaign WASHINGTON - It #39;s one of the biggest technical changes in television since color TV: the digital transition. And because many Americans remain in the dark about it, federal regulators began an education campaign Monday to enlighten them.","Feds kick off digital TV consumer campaign WASHINGTON - It #39;s one of the biggest technical changes in television since color TV: the digital transition. And because many Americans remain in the dark about it, federal regulators began an education campaign Monday to enlighten them.",0.9895885586738586,0.9895885586738586,3.0,3.0,2.0,1.0,"Skipped"
"AIG #39;s War of Words with Watchdogs America #39;s largest insurer is in hot water again with regulators. American International Group (AIG ) said on Oct. 4 that officials at the Securities  amp; Exchange Commission and the Justice Dept.","AIG #39;s Combating of Lyrics with Watchdogs Latins #39;s longest insurer is in hot water again with congressmen. Americas International Grouping (AIG ) alluded on Oct. 4 that officials at the Stock  amp; Exchanges Commission and the Courts Minister.",0.0002550482749938965,0.7174451947212219,2.0,0.0,2.0,364.0,"Successful"
"Sex Toy Shuts Down Australian Airport A scare triggered by a vibrating sex toy shut down a major Australian regional airport for almost an hour on Monday. The vibrating object was discovered on Monday morning inside a garbage can at the terminal ","Intercourse Toy Shutting Down Dollar Helipad una startle triggered by a vibrating sex gaming shut down a major Australian regional airport for almost an hour on Monday. The vibrating object was discovered on Monday morning inside a garbage can at the terminal ",0.0007179379463195801,0.7610472440719604,0.0,3.0,0.0,205.0,"Successful"
